course_id,instructor,gradeACount,gradeBCount,gradeCCount,gradeDCount,gradeFCount,gradePCount,gradeNPCount
FRENCH1AB,"KLEIN TOPAN, L.",16,6,2,0,1,7,0
FRENCH2B,"KLEIN TOPAN, L.",16,8,7,1,0,2,0
FRENCH50,"NOLAND, C.",37,29,0,0,0,5,0
FRENCH140,"NOLAND, C.",10,2,0,0,0,0,0
GEN&SEX120C,"SCHEPER, J.",21,13,0,0,0,0,0
GEN&SEX167A,"SAMEH, C.",11,0,0,0,2,0,0
GLBLCLT103A,"LE VINE, M.",31,0,0,0,0,0,0
HISTORY12,"JAMES, W.",179,38,7,0,2,10,1
HISTORY18A,"WILLIAMS, M.",22,2,2,0,0,0,0
HISTORY100W,"JAMES, W.",24,7,2,0,1,1,0
HISTORY100W,"RAGSDALE, K.",13,1,1,0,0,1,0
HISTORY131D,"MOKNAT, A.",15,4,0,0,0,1,0
HISTORY135G,"SCHWEGLER, A.",11,3,2,1,0,1,0
HISTORY142A,"GRIFFEY, T.",31,4,0,0,1,2,0
HISTORY182,"LE VINE, M.",12,0,0,0,0,0,0
HISTORY190,"LE VINE, M.",12,1,0,0,0,0,0
HISTORY190,"ROBERTSON, J.",24,14,0,0,0,0,0
HISTORY193,"IGLER, D.",11,0,0,0,0,0,0
IN4MATX121,"MARTINS, A.",61,71,11,1,1,1,0
IN4MATX143,"SUTTON, S.",35,14,0,0,1,0,0
IN4MATX161,"HO, B.",40,46,7,4,4,3,0
IN4MATX162W,"CHO, A.",20,22,4,0,1,0,0
IN4MATX164,"KOROBKOVA, K.",13,7,0,0,0,0,0
IN4MATX190,"PHILIP, K.",26,11,5,1,1,0,0
IN4MATX191A,"NAVARRO, E.",109,4,0,0,0,0,0
IN4MATX199,"TANENBAUM, J.",41,1,0,0,0,0,0
I&CSCI6B,"HERMANS, K.",114,84,50,17,9,1,0
I&CSCI10,"HUSSAIN, M.",289,14,5,1,1,7,1
I&CSCI61,"SALEN, K.",227,28,5,1,2,2,0
I&CSCI139W,"REGAN, A.",77,12,6,0,0,0,0
I&CSCI139W,"BLACK, R.",250,31,4,2,5,1,0
I&CSCI169B,"TANENBAUM, J.",87,43,2,0,0,0,0
INTLST114A,"LOCKWOOD, E.",15,15,8,2,3,0,0
INTLST117A,"CHAVEZ, L.",5,4,0,1,0,0,0
INTLST150,"DARIAN-SMITH, E.",22,9,1,0,2,0,0
INTLST153F,"SAMEH, C.",10,1,1,0,0,0,0
INTLST163,"DARIAN-SMITH, E.",34,11,2,0,0,1,2
INTLST177I,"DROVER, C.",8,5,0,0,0,1,1
INTLST179,"AMIRKHIZI, M.",25,12,3,0,3,1,1
INTLST183B,"FINLEY, K.",31,2,0,1,2,1,0
JAPANSE3B,"SITHIAMNUAI, E.",8,9,1,0,0,3,0
LPS29,"KADOWAKI, K.",48,10,1,0,1,5,1
LPSH123,"ROSS, L.",13,0,0,0,0,0,0
MGMT30A,"LIANG, C.",363,173,89,40,44,25,16
MGMT101,"SU, X.",28,21,1,1,0,1,0
MGMT101,"HE, Y.",47,22,16,2,1,1,0
MGMT102,"WEATHERSPOON, S.",51,14,1,0,0,1,0
MGMT102,"KIM, H.",43,20,1,0,0,2,1
MGMT109,"SUN, Z.",60,31,1,0,1,0,0
MGMT131A,"ZHU, C.",46,16,3,2,2,1,0
MGMT190,"NIAN, T.",131,2,0,0,0,7,0
MGMT190,"EPPEL, T.",34,0,0,0,0,0,0
MGMT199,"RICHEY, T.",12,0,0,0,0,0,0
MATH2A,"GAO, H.",9,16,6,15,3,0,0
MATH2A,"SMITH, L.",33,54,44,15,9,0,2
MATH2A,"ZHAO, M.",15,20,28,9,6,0,1
MATH2B,"SETO, S.",95,82,65,33,35,0,4
MATH2B,"XIN, J.",136,162,104,44,46,8,7
MATH2B,"GAO, H.",24,40,7,13,2,0,0
MATH2D,"PORTER, M.",49,27,33,9,2,2,0
MATH2D,"KARPUKHIN, M.",36,53,49,17,26,1,4
MATH2E,"TABRIZIAN, P.",85,80,92,48,27,0,0
MATH2E,"KRONEWETTER, J.",59,54,35,19,8,0,0
MATH3A,"YOUSSEFPOUR, H.",62,44,15,10,2,25,7
MATH3A,"NORTHRUP, S.",46,60,75,43,21,0,0
MATH3A,"CHEN, T.",101,76,28,3,3,2,0
MATH3A,"GAO, H.",31,10,2,3,0,0,0
MATH3A,"GOREN, V.",8,9,5,0,0,0,0
MATH3A,"DONG, X.",48,36,16,4,5,1,1
MATH3A,"WILKINSON, J.",11,13,16,3,2,0,0
MATH3D,"DOS SANTOS, VIANA.",13,18,18,4,9,1,0
MATH3D,"LI, X.",23,34,18,0,1,0,0
MATH5A,"CHEN, T.",34,23,7,2,1,0,0
MATH5A,"DONG, X.",9,27,19,3,2,0,0
MATH5B,"NIE, Q.",24,18,10,5,3,0,0
MATH5B,"SETO, S.",48,5,3,0,1,0,0
MATH9,"CHEN, T.",53,29,4,0,3,13,0
MATH10,"CAO, S.",64,35,14,2,6,3,1
MATH13,"NORTHRUP, S.",8,11,4,8,0,0,1
MATH13,"FISCHBACHER, C.",13,16,1,0,0,0,1
MATH13,"ERJAEE, G.",47,26,13,2,4,0,0
MATH105B,"YAN, H.",38,38,7,0,0,0,1
MATH105LB,"YAN, H.",77,7,0,0,1,0,0
MATH110B,"CHEN, L.",13,6,0,0,0,0,0
MATH112B,"HEZARI, H.",25,45,22,1,0,0,0
MATH113B,"WAN, F.",6,5,2,0,0,0,0
MATH120B,"PORTER, M.",17,23,13,0,0,0,0
MATH121A,"PANTANO, A.",28,22,8,0,1,0,0
MATH121B,"FIGOTIN, A.",17,17,14,25,3,0,0
MATH121B,"FISCHBACHER, C.",19,12,7,3,0,0,0
MATH130B,"CAO, S.",16,17,21,6,0,0,0
MATH133B,"ABRAMOVICH, P.",47,22,9,0,1,0,0
MATH133B,"YANG, S.",20,17,8,1,2,1,0
MATH140A,"MOONEY, C.",10,10,2,0,0,0,0
MATH140A,"ERJAEE, G.",33,25,23,4,3,0,0
MATH140B,"FOREMAN, M.",9,16,7,2,0,0,0
MATH140B,"SCHOEN, R.",40,57,12,0,1,0,0
MATH147,"KRUPCHYK, K.",23,48,13,0,1,0,0
MATH173B,"KRAMER-MILLER, J.",6,5,0,0,0,0,0
MATH175,"FERBER, A.",13,6,2,0,0,0,0
MATH176,"SAARI, D.",77,17,7,1,0,1,0
ENGRMAE80,"RAMOS MUNOZ, E.",33,73,62,6,0,0,0
ENGRMAE93,"BUSWELL, N.",23,3,0,0,0,0,0
ENGRMAE130A,"SIRIGNANO, W.",21,39,45,8,0,0,0
ENGRMAE130B,"KOSTER, T.",142,164,63,18,3,0,0
ENGRMAE147,"JABBARI, F.",86,115,61,4,1,0,0
ENGRMAE158,"LIEBECK, R.",108,46,18,3,6,0,0
ENGRMAE164,"CARRERAS, SOSPEDRA.",40,37,14,2,2,0,0
ENGRMAE172,"BOBROW, J.",61,38,2,0,1,1,0
ENGRMAE189,"LIU, F.",18,3,0,0,0,0,0
ENGRMAE195,"DABDUB, D.",13,2,0,0,0,0,0
ENGRMAE199,"REINKENSMEYER, D.",10,0,0,0,0,0,0
MUSIC40C,"REARDON, C.",7,19,15,2,2,0,0
MUSIC41,"GRIMES, N.",22,12,1,0,0,2,0
MUSIC158B,"BENNETT, F.",9,3,1,0,0,0,0
MUSIC164,"TAYLOR, D.",64,0,0,0,0,0,0
NURSCI114B,"MOVIUS, M.",88,9,0,0,0,0,0
NURSCI118B,"KUMAR, S.",38,52,7,0,0,0,0
NURSCI179AW,"RAHMANI, A.",45,0,0,0,0,0,0
PHRMSCI170A,"PLON, L.",118,24,0,0,0,0,0
PHILOS29,"KADOWAKI, K.",17,7,2,0,0,2,0
PHILOS100W,"CAPISANI, S.",4,11,2,0,0,2,0
PHYSICS2,"SHIELDS, A.",35,57,35,5,5,2,0
PHYSICS3LB,"HAYWARD, M.",8,10,4,0,0,0,0
PHYSICS3LB,"MIKSIAN MAGALDI, R.",5,19,13,1,0,0,0
PHYSICS3LB,"GADRE, C.",12,19,10,0,0,0,0
PHYSICS3LB,"EVERETT, N.",7,10,4,0,0,0,0
PHYSICS3LB,"RIVERA, F.",17,5,0,0,0,0,0
PHYSICS3LB,"ARAKAWA, J.",9,7,3,2,0,0,0
PHYSICS7LC,"FENG, J.",363,57,4,2,2,1,1
PHYSICS7LC,"MANDUJANO, R.",86,11,2,0,0,0,0
PHYSICS7LC,"WITKOWSKI, E.",157,64,5,1,1,0,0
PHYSICS7D,"KIRKBY, A.",102,145,59,12,9,0,2
PHYSICS7D,"WU, R.",50,82,59,0,2,0,0
PHYSICS7LD,"XIA, J.",57,173,45,5,1,0,0
PHYSICS7LD,"STEJER, A.",25,56,9,1,0,0,0
PHYSICS7LD,"BARETZ, J.",10,46,8,1,0,0,0
PHYSICS7LD,"XIAO, Y.",16,39,5,0,0,0,0
PHYSICS7LD,"PITUWALA, KANKANAMG.",17,55,13,0,0,0,0
PHYSICS20A,"BUOTE, D.",50,45,41,4,3,12,4
PHYSICS21,"TAJIMA, F.",13,22,6,1,0,4,0
PHYSICS111A,"WHITE, S.",6,4,4,2,1,0,0
PHYSICS111B,"SHIRMAN, Y.",64,55,17,4,4,0,0
PHYSICS113C,"HO, W.",22,6,1,0,0,0,0
PHYSICS116,"KAPLINGHAT, M.",25,19,10,3,0,0,0
PHYSICS120,"TAFFARD, A.",13,8,2,0,0,0,0
POLSCI21A,"BECKMANN, M.",284,147,35,2,0,223,2
POLSCI121F,"WATTENBERG, M.",6,8,5,1,0,0,0
POLSCI139,"TOPPER, K.",23,24,2,1,1,0,0
POLSCI139,"MONROE, K.",6,20,1,0,0,0,0
POLSCI141B,"LOCKWOOD, E.",26,24,6,4,2,0,1
POLSCI149,"SERESERES, C.",37,46,11,1,1,1,1
POLSCI199,"BECKMANN, M.",41,0,0,0,0,0,0
PSCI11B,"STEYVERS, M.",56,104,50,6,4,0,1
PSCI100,"BLUM, S.",40,31,15,2,2,2,0
PSCI100,"MOLINA, K.",29,6,4,0,2,1,0
PSCI101D,"BLUM, S.",352,151,36,9,12,13,6
PSCI102C,"SCHUELLER, S.",113,155,69,19,4,3,2
PSCI137H,"JOSE, R.",115,53,7,2,1,0,1
PSCI163C,"YASSA, M.",30,23,0,0,0,1,0
PSCI192Q,"CAMPOS, B.",54,49,17,0,0,1,0
PSCI192V,"KIM, Y.",16,1,1,0,0,0,0
PSCI193G,"LOFTUS, E.",5,4,0,1,0,0,0
PSCI196,"PIFF, P.",12,0,0,0,0,0,0
PSCI196,"SNG, W.",9,0,0,0,0,1,0
PUBHLTH2,"FARMER, S.",181,45,12,1,9,1,1
PUBHLTH119,"LIU-SMITH, F.",47,1,0,0,0,0,0
PUBHLTH121,"BIC, Z.",178,14,5,1,0,4,0
PUBHLTH129,"WILFORD, J.",38,39,6,0,0,1,0
PUBHLTH180,"BODEN-ALBALA, B.",51,45,4,0,1,2,0
PUBHLTH194B,"SCHNEIDER, M.",11,0,0,0,0,0,0
ROTC12,"NICHOL, J.",13,1,0,0,0,0,0
ROTC132,"NICHOL, J.",12,0,0,0,0,0,0
SOCECOLE8,"JUNQUEIRA, M.",283,26,2,2,2,2,0
SOCECOL10,"WONG, K.",348,101,18,4,13,3,1
SOCECOL183B,"FINLEY, K.",22,3,2,0,0,0,2
SOCECOL195,"ODGERS, C.",0,0,0,0,0,40,0
SOCECOL195,"NICHOLLS, W.",0,0,0,0,0,28,0
SOCECOL195W,"CABATINGAN, L.",16,1,0,0,0,0,0
SOCECOL195W,"TURNER, S.",37,1,0,0,0,0,0
SOCECOL195W,"JENNESS, V.",14,1,0,0,0,0,0
SOCECOL195W,"RINEHART, J.",18,12,0,0,0,0,0
SOCECOL199,"CAUFFMAN, E.",10,0,0,0,0,1,0
SOCSCIH1F,"SCHONFELD, W.",217,38,2,0,0,0,0
SOCSCI10B,"HULL, J.",13,8,5,1,1,0,0
SOCSCI78B,"LEE, J.",8,8,0,0,1,1,0
SOCIOL1,"HOBAN, K.",905,94,21,6,20,66,10
SOCIOL2,"LERCH, J.",331,111,34,5,3,9,1
SOCIOL10B,"BOLZENDAHL, C.",57,34,9,4,1,0,0
SOCIOL43,"HOBAN, K.",56,18,7,4,3,0,3
SOCIOL119,"SCHAEFER, D.",23,0,1,0,0,1,1
SOCIOL139,"TOMLINSON, C.",28,16,2,0,0,1,0
SOCIOL161W,"ROBNETT-OLSEN, B.",50,11,0,0,3,2,1
SOCIOL167AW,"BAILEY, S.",29,5,1,0,0,0,0
SOCIOL179,"ROSALES, R.",44,14,3,0,3,2,0
SOCIOL180A,"AVERY, J.",88,6,1,0,0,0,0
SPANISH1AB,"TORRES, J.",19,7,2,1,1,2,1
SPANISH60S,"SEFAMI, J.",38,13,0,0,0,0,0
SPANISH110B,HERNANDEZ-TORRES.,36,4,0,0,0,0,0
UPPP8,"JUNQUEIRA, M.",28,1,0,0,1,0,0
WRITING31,"BOYLES, M.",26,28,4,0,0,3,0
WRITING39A,"PRICE, D.",20,35,20,1,7,0,0
WRITING39AP,"AEBERSOLD, S.",15,24,6,0,0,14,0
WRITING39B,"GRADY, K.",10,10,0,0,0,0,1
WRITING39B,"KARLSSON, S.",43,39,4,1,4,30,3
WRITING39B,"CALL, A.",49,24,3,0,1,6,1
WRITING39B,"DANNER, K.",12,13,10,0,0,0,0
WRITING39B,"SEFIC, D.",10,5,4,0,1,1,0
WRITING39B,"BROADBENT, P.",31,7,0,0,1,19,3
WRITING39B,"WELLS, E.",121,37,15,0,4,53,10
WRITING39B,"QUEEN, B.",8,6,1,0,1,5,0
WRITING39B,"KEEPERMAN, T.",25,22,3,0,4,33,2
WRITING39B,"BROUWER, M.",35,44,3,1,3,9,2
WRITING39B,"MEHRA, G.",34,56,5,1,1,5,0
WRITING39C,"FORAKER, J.",49,74,8,2,5,15,4
WRITING39C,"WANKIER, A.",49,73,21,9,7,20,11
WRITING39C,"CASSIDY, C.",6,6,3,0,0,7,1
WRITING39C,"YANIGA, A.",31,19,5,1,2,8,0
WRITING39C,"FROUZESH, S.",21,10,0,0,0,11,1
WRITING39C,"STYZA, A.",6,24,3,1,0,11,0
WRITING39C,"HOWARD, S.",55,42,1,0,2,11,0
WRITING91,"LATIOLAIS, P.",24,1,0,0,0,0,0
ACENG20B,"CRUZ, C.",0,0,0,0,0,25,4
ACENG20B,"LEE, G.",0,0,0,0,0,42,6
ACENG20C,"KHOURY, N.",0,0,0,0,0,36,0
ACENG20C,"CHAE, Y.",0,0,0,0,0,49,2
ACENG20C,"NANBAKHSH, G.",0,0,0,0,0,31,0
ACENG20C,"SAMOKHINA, N.",0,0,0,0,0,33,1
ACENG23B,"KIM, H.",0,0,0,0,0,16,0
ACENG139W,"NANBAKHSH, G.",10,1,1,0,0,4,0
AFAM40C,WILLOUGHBY-HERARD.,92,17,2,0,0,40,1
AFAM137,WILLOUGHBY-HERARD.,8,0,0,0,1,1,0
ANTHRO2A,"O'ROURKE, S.",304,23,6,1,0,14,1
ANTHRO100B,"RICHLAND, J.",45,1,0,0,1,1,1
ANTHRO128B,"JENKS, A.",180,7,1,1,0,6,2
ANTHRO129,"RICHLAND, J.",11,11,0,0,0,1,1
ARMN1C,"CHAHINIAN, T.",23,1,0,0,0,0,0
ART1C,"ROSS-HO, A.",242,13,0,0,0,20,2
ART65A,"JACKSON, J.",19,2,0,0,0,2,0
ART108,"JACKSON, J.",10,0,0,0,0,0,0
ART126B,"LAFARGE, A.",21,2,1,0,0,0,0
ARTHIS40C,"HERBERT, J.",80,48,6,1,2,24,5
ARTHIS125,"MASSEY, L.",32,0,0,0,0,0,0
ARTHIS134D,"HERBERT, J.",15,5,1,0,2,5,1
ARTHIS165B,"WHITING, C.",15,10,1,0,0,4,1
ARTS1,"CRAWFORD, J.",879,8,1,1,1,41,3
ASIANAM53,"LEE, J.",122,13,3,0,2,11,3
ASIANAM151D,"HOANG, U.",46,8,1,1,1,1,1
BIOSCI14,"DE LA MAZA, H.",9,0,0,0,0,1,0
BIOSCI37,"GREEN, K.",311,181,71,28,10,48,18
BIOSCI38,"MAHLER, S.",117,47,10,1,0,8,4
BIOSCI99,"TINOCO, R.",64,86,67,0,0,56,0
BIOSCI193C,"GARRISON, J.",12,2,0,0,0,0,0
BIOSCI197,"HUXMAN, T.",21,0,0,0,0,0,0
BIOSCI199,"RHEE, C.",13,0,0,0,0,0,0
BIOSCID190,"EOM, D.",9,7,7,0,0,3,0
BIOSCIE117C,"AGUILAR-ROCA, N.",26,0,0,0,0,0,0
BIOSCIE139,"MCHENRY, M.",33,17,7,0,2,0,0
BIOSCIE166L,"LAMB, J.",17,2,0,0,1,0,0
BIOSCIH195,"GUZOWSKI, J.",20,2,0,0,0,2,0
BIOSCIN110,"METHERATE, R.",134,134,30,10,1,81,7
BME60B,"KING, C.",74,53,6,1,1,7,1
BME111,"LIU, W.",98,121,46,3,0,7,2
BME121,"HAUN, J.",63,87,91,17,0,35,4
BME142,"TANG, W.",20,3,0,0,0,1,0
CBE130,"NIELSEN, R.",22,24,12,0,0,2,0
CBE150B,"RUIZ, C.",56,5,2,0,0,6,0
CBE181,"YEE, A.",5,6,1,1,0,2,1
ENGRMSE65B,"MECARTNEY, M.",20,12,2,1,1,5,0
ENGRMSE154,"YEE, A.",4,13,6,1,0,16,0
ENGRMSE155,"EARTHMAN, J.",32,6,1,0,0,3,1
ENGRMSE155L,"SAEIDI, S.",5,2,0,0,0,3,0
ENGRMSE164,"BOWMAN, W.",25,6,0,0,1,3,1
ENGRMSE169,"HOCHBAUM, A.",41,31,7,2,0,14,1
ENGRMSE189C,"HOO, C.",29,4,0,0,0,5,0
CHEM1B,"GLICKER, H.",38,82,65,2,5,11,5
CHEM127,"BOROVIK, A.",32,13,1,0,1,4,0
CHEM132C,"MURRAY, C.",36,94,93,20,6,17,7
CHEM141,"MANG, S.",11,10,6,1,0,4,0
CHEM193,"DE LA MAZA, H.",18,2,0,0,0,0,0
CHEM193,"LE, K.",13,3,0,0,1,0,1
CHEMM3C,"SMITH, J.",80,24,9,4,2,2,0
CHC/LAT129,"TOBAR, H.",35,6,0,0,0,0,0
CHC/LAT150,"DUNCAN, R.",3,11,2,0,0,3,2
CHC/LAT176,"JENKS, A.",50,0,0,0,0,1,0
CHC/LAT189,"ESPINOZA, C.",17,10,2,0,0,1,1
CHINESE100C,"MA, X.",9,2,0,0,0,3,0
ENGRCEE81A,"JAYAKRISHNAN, R.",106,112,69,5,2,11,0
COGS110,"SRINIVASAN, R.",13,0,0,0,0,1,0
PSYCH119,"RICHARDS, V.",14,3,1,0,0,5,0
PSYCH123P,"STANFORD, P.",6,3,0,0,0,2,0
PSYCH149,"NEFTCI, E.",26,23,0,0,0,12,0
PSYCH159,"KROLL, J.",18,1,0,0,0,1,0
PSYCH169,"PETERS, M.",30,30,4,1,2,6,5
PSYCH199,"CHERNYAK, N.",13,0,0,0,0,0,0
COMLIT190W,"ABBAS, M.",6,3,0,0,0,1,0
COMPSCI132,"MARKOPOULOU, A.",260,179,16,3,5,25,5
COMPSCI137,"MARTINS, A.",6,1,0,0,0,3,0
COMPSCI142B,"FRANZ, M.",7,1,0,0,0,4,0
COMPSCI143A,VENKATASUBRAMANIAN.,98,52,9,2,0,25,0
COMPSCI161,"MIHAIL, K.",219,8,0,0,0,3,0
COMPSCI175,"MJOLSNESS, E.",57,1,0,0,2,3,0
COMPSCI190,"NICOLAU, A.",58,1,0,0,1,1,0
CRM/LAWC100,"HIPP, J.",32,21,5,1,1,7,2
CRM/LAWC164,"FEINSTEIN, R.",118,25,4,0,0,2,0
DANCE132C,"DIEFENDERFER, D.",30,19,2,0,1,1,0
DANCE133C,"WANG, T.",27,12,1,0,0,2,0
DANCE134C,"LYNCH, M.",29,2,0,0,0,4,0
DANCE143C,"GILMOUR, L.",61,2,2,1,1,1,0
DANCE153C,"WRAY, S.",58,0,0,0,0,0,0
DANCE165,"NAUGLE, L.",10,1,0,0,0,2,0
UNISTU3,"AYANOGLU, E.",19,2,0,0,1,4,0
UNISTU3,"FRANK, D.",29,0,0,0,0,1,0
UNISTU3,"HICKS, J.",12,2,0,0,0,1,0
UNISTU7,"HENDERSON, A.",0,0,0,0,0,20,0
UNISTU7,"JOHNSTON, J.",0,0,0,0,0,20,0
UNISTU7,"ALLEN, E.",0,0,0,0,0,19,0
UNISTU7,"NGUYEN, X.",0,0,0,0,0,17,1
UNISTU7,"EFTEKHARZADEH, N.",0,0,0,0,0,16,0
UNISTU7,"GERSTLER, A.",0,0,0,0,0,14,1
UNISTU7,"HAMMEL, S.",0,0,0,0,0,14,0
UNISTU7,"MCLOUGHLIN, N.",0,0,0,0,0,20,0
DRAMA50B,"ALCARAZ, L.",19,3,1,0,0,0,0
DRAMA118W,"MUNRO, I.",11,2,0,0,0,3,0
DRAMA195,"PALERMO, A.",29,0,0,0,0,1,0
EARTHSS100,"BRANDO, P.",33,5,1,2,0,4,0
EARTHSSH30C,"FERGUSON, J.",65,5,0,0,0,13,0
EAS130,"KWON, H.",2,5,1,0,0,3,1
EAS150,"ENDO, M.",12,12,2,0,0,4,0
EAS190,"SUH, S.",6,4,1,0,1,6,0
EAS192W,"SCRUGGS, B.",8,6,0,0,0,1,0
ECON20B,"JIANG, L.",229,69,31,3,5,6,0
ECON161A,"SARRAF, G.",206,33,3,3,1,8,1
EDUC52,"PRATT, A.",39,6,0,0,0,2,3
EDUC125,"GREEBAN, E.",147,17,5,0,2,4,1
EDUC173,"BEGOLLI, K.",46,12,1,0,2,4,0
EDUC198,"RICHLAND, L.",8,0,0,0,0,3,0
EDUC199,"GREEBAN, E.",36,0,0,0,0,1,0
EECS70B,"GOMEZ, R.",22,44,23,0,1,6,1
EECS70LB,"GOMEZ, R.",50,20,2,0,2,3,1
EECS112,"ELMALAKI, S.",50,33,5,0,1,11,0
EECS120,CHANDRAMOWLISHWARA.,20,13,3,0,2,9,1
EECS148,"MARKOPOULOU, A.",91,80,9,1,1,1,1
EECS176,"BURKE, P.",86,23,2,0,0,1,0
EECS180B,"LEE, H.",13,16,5,0,3,2,0
EECS195,"ESFANDYARPOUR, R.",11,0,0,0,0,0,0
ENGR93,"LARUE, J.",0,0,0,0,0,176,5
ENGLISH11C,"QUEEN, B.",81,36,0,0,3,5,1
ENGLISH100,"RADHAKRISHNAN, R.",56,15,1,0,0,5,0
ENGLISH101W,"TUCKER, I.",8,18,1,0,0,2,0
ENGLISH102B,"VAN DEN ABBEELE, G.",32,4,2,0,0,3,0
ENGLISH102C,"JENSEN, I.",25,8,0,0,1,8,0
ENGLISH103,"WILENTZ, A.",10,0,0,0,0,3,0
ENGLISH105,"NOLAND, C.",13,5,0,0,1,1,1
ENGLISH105,"JEON, J.",27,2,0,0,0,3,0
FLM&MDA85C,"RUBERG, B.",289,16,5,1,3,12,6
FLM&MDA110,"DAULATZAI, S.",22,5,0,0,2,1,2
FLM&MDA139W,"MARZOLA, L.",19,2,1,0,0,0,0
FLM&MDA145,"KRUGER-ROBBINS, B.",20,10,1,0,0,3,1
FLM&MDA145,"HATCH, K.",39,1,2,0,0,3,0
FLM&MDA160,"JEON, J.",20,2,1,0,0,2,0
FLM&MDA160,"LEGRAS, H.",18,12,1,0,0,4,0
FLM&MDA161,"LIM, F.",28,8,1,0,0,2,0
FRENCH1BC,"KLEIN TOPAN, L.",12,5,3,0,0,6,3
FRENCH1C,"MELIKIAN, N.",20,4,1,0,0,0,0
FRENCH1C,"KIAN, S.",17,4,0,0,0,1,0
FRENCH1C,"DI MAIO, F.",14,2,0,0,0,2,0
FRENCH2C,"KLEIN TOPAN, L.",22,10,6,0,0,4,1
FRENCH63,"MIJALSKI, M.",15,0,0,0,0,2,0
GEN&SEX197,"SAMEH, C.",10,0,0,0,0,1,0
GERMAN97,"SMITH, J.",12,0,0,0,0,5,0
GLBLCLT191,"CHAHINIAN, T.",10,0,0,0,1,0,0
HISTORY15A,"MOONEY D'ARCY, A.",32,0,0,0,0,1,0
HISTORY60,"ROSS, L.",36,12,3,1,0,5,0
HISTORY70F,"PHILIP, K.",25,9,4,1,2,14,1
HISTORY131A,"DARYAEE, T.",11,7,0,0,0,2,0
HISTORY144G,"IMADA, A.",29,3,1,0,1,1,0
HISTORY146H,"SYNYCIA, N.",14,6,4,0,2,0,1
HISTORY171G,"KNIGHT, J.",21,10,1,0,0,3,1
HISTORY190,"LEHMANN, M.",6,5,0,0,0,4,1
HISTORY190,"FARMER, S.",12,2,0,0,0,1,0
IN4MATX43,"NAVARRO, E.",622,216,27,3,4,16,0
IN4MATX113,"HERMANS, K.",228,87,9,0,1,15,0
IN4MATX124,"MARTINS, A.",34,19,1,2,0,20,1
IN4MATX143,"DENENBERG, D.",188,18,3,1,1,5,0
IN4MATX153,"GARDNER, D.",72,11,3,0,0,5,2
IN4MATX162W,"DOURISH, J.",35,14,0,0,0,5,1
IN4MATX163,"YOUNG, N.",34,10,1,0,0,12,0
IN4MATX190,"TANENBAUM, T.",15,1,0,0,0,1,1
IN4MATX191B,"NAVARRO, E.",91,15,4,0,0,4,0
I&CSCI6B,"IRANI, S.",172,60,11,3,4,29,7
I&CSCI62,"TRAMMELL, A.",98,59,11,0,0,5,1
INTLST102A,"BUI, L.",84,1,0,0,0,0,0
INTLST189,"ELGINDI, T.",10,6,0,0,0,1,0
JAPANSE1C,"RIGGS, H.",16,21,7,0,0,12,0
JAPANSE3C,"SITHIAMNUAI, E.",9,10,0,0,0,3,0
KOREAN1C,"CHOE, H.",17,16,2,0,0,4,0
LSCI43,"ZHAO, Y.",7,9,0,0,0,1,0
LSCI119,"TRANEL, B.",5,4,1,0,0,1,0
LSCI121,"CHOUDHURY, A.",9,1,0,0,0,1,0
LSCI189,"MANN, V.",14,2,0,0,0,1,0
LPS30,"ZHAO, Y.",29,14,0,0,0,3,0
LPS31,"ROTHFUS, G.",107,6,4,0,1,10,0
LPS60,"ROSS, L.",41,8,3,1,1,4,0
MGMT1,"HERNANDEZ, W.",115,94,10,3,0,38,3
MGMT105,"NELSON, R.",66,0,0,0,0,1,0
MGMT110,"STEINBERGER, T.",55,2,0,0,0,11,0
MGMT111,"LEFFEL, B.",181,75,2,2,2,36,4
MGMT157,"PIROUZ, R.",102,6,1,0,0,8,0
MGMT178,"GILES, J.",33,8,1,0,0,4,1
MGMT190,"CHUK, E.",32,27,0,0,0,23,0
MGMT190,"SHENG, J.",123,27,0,0,0,8,0
MGMT190,"COULSON, N.",35,2,0,0,0,12,4
MATH2A,"DAVIS, C.",126,42,25,12,10,21,16
MATH2A,"KRONEWETTER, J.",102,23,11,3,2,6,5
MATH2B,"NORTHRUP, S.",35,39,40,25,44,5,8
MATH2B,"KOMAROVA, N.",28,32,12,6,3,5,6
MATH2D,"WILKINSON, J.",75,129,89,43,13,20,6
MATH2D,"MATEI, V.",9,11,9,3,8,3,1
MATH2D,"NORTHRUP, S.",14,23,21,3,1,9,3
MATH2E,"GOREN, V.",2,10,0,3,3,1,1
MATH2E,"JI, Y.",14,19,16,9,1,7,6
MATH2E,"SMITH, L.",78,46,21,15,9,0,1
MATH3A,"SETO, S.",70,26,11,1,0,6,1
MATH3A,"PELAYO, R.",21,16,6,1,2,12,1
MATH3D,"ERJAEE, G.",76,76,44,28,8,9,6
MATH3D,"GAO, H.",11,9,2,0,0,6,0
MATH5A,"WILKINSON, J.",48,42,23,5,8,5,2
MATH5A,"GAO, H.",34,31,27,0,0,7,0
MATH5B,"DONG, X.",40,28,17,3,6,14,12
MATH5B,"PLUTA, R.",114,23,5,0,0,2,0
MATH8,"SORACE, R.",19,11,5,0,3,1,0
MATH10,"ERJAEE, G.",25,14,0,0,1,9,2
MATH13,"JI, Y.",1,4,2,0,1,2,0
MATH13,"CHEN, T.",27,17,6,4,3,10,1
